source,role_search,title,company,experience,salary,salary_min,salary_max,salary_avg,location,skills_raw,description,posted_date,company_rating,job_url,scraped_at
Naukri,machine learning engineer,Machine Learning Engineer,Ltimindtree,6-11 Yrs,,,,,"Hybrid - Kolkata, Hyderabad, Bengaluru",Machine Learning | Artificial Intelligence | Ml | Intelligence | Machine,,Few hours ago,3.6,https://www.naukri.com/job-listings-machine-learning-engineer-ltimindtree-kolkata-hyderabad-bengaluru-6-to-11-years-040626015631,2026-06-04T15:59:58.889564
Naukri,machine learning engineer,Machine Learning Engineer,Valuelabs,3-7 Yrs,,,,,Hyderabad,Pytorch | Tensorflow | Xgboost | Artificial Intelligence | Natural Language Processing | Machine Learning | Deep Learning | Scikit-Learn,,1 day ago,3.4,https://www.naukri.com/job-listings-machine-learning-engineer-valuelabs-hyderabad-3-to-7-years-030626034363,2026-06-04T15:59:58.889981
Naukri,machine learning engineer,Machine Learning Engineer-Digital Twin,Capgemini,2-5 Yrs,,,,,Chennai,Machine Learning | Tensorflow | Generative Ai | Use Cases | Feature Engineering | Ai | Simulation Tools | Forecasting,,1 day ago,3.6,https://www.naukri.com/job-listings-machine-learning-engineer-digital-twin-capgemini-technology-services-india-limited-chennai-2-to-5-years-020626924821,2026-06-04T15:59:58.890364
Naukri,machine learning engineer,Artificial Intelligence Engineer & Machine Learning Engineer,Wappnet Systems,3-8 Yrs,,,,,Ahmedabad,Automation | Manager Quality Assurance | Prototype | GCP | Analytical | Machine learning | Outsourcing | SQL,,1 day ago,4.2,https://www.naukri.com/job-listings-artificial-intelligence-engineer-machine-learning-engineer-wappnet-systems-ahmedabad-3-to-8-years-030626502500,2026-06-04T15:59:58.890748
Naukri,machine learning engineer,Machine Learning Engineer(Computer Vision),Sarvayana Sansar Industries,2-7 Yrs,,,,,Hybrid - Bengaluru,YOLO v5 v7 v8 | Computer Vision | Tensorflow | Label Studio | Horovod | PyTorch DDP | X3D | AUROC,,Few hours ago,,https://www.naukri.com/job-listings-machine-learning-engineer-computer-vision-sarvayana-sansar-industries-bengaluru-2-to-7-years-040626010535,2026-06-04T15:59:58.891127
Naukri,machine learning engineer,Machine Learning Engineer ( RAG & Generative AI),Experis,5-10 Yrs,,,,,"Hyderabad, Pune, Bengaluru",LLM | SQL | Vector Database | RAG | Python | Retrieval | Azure | Generative AI,,Few hours ago,,https://www.naukri.com/job-listings-machine-learning-engineer-rag-generative-ai-experis-hyderabad-pune-bengaluru-5-to-10-years-040626018929,2026-06-04T15:59:58.891496
Naukri,machine learning engineer,Principal Machine Learning Engineer,Amgen Inc,10-15 Yrs,,,,,Hyderabad,compliance | python | github | ai | llm | machine learning | docker | ai engineer,,1 day ago,2.8,https://www.naukri.com/job-listings-principal-machine-learning-engineer-amgen-inc-hyderabad-10-to-15-years-030626914556,2026-06-04T15:59:58.891883
Naukri,machine learning engineer,Machine Learning Engineer,Wipro,6-10 Yrs,,,,,Bengaluru,Artificial Intelligence | Machine Learning | Python | Data Engineering | Aiml | Ci/Cd | Machine Learning Engineer | Al,,1 day ago,,https://www.naukri.com/job-listings-machine-learning-engineer-naukri-e-hire-campaign-bengaluru-6-to-10-years-030626019643,2026-06-04T15:59:58.892277
Naukri,machine learning engineer,"Machine Learning Engineer,AIML Engineer,Data Scientist,MI Engineer",Burgeon IT Services,7-12 Yrs,,,,,"Hybrid - Hyderabad, Chennai, Bengaluru",LLMs | Machine Learning | Deep Learning | Large Language Model | Python | Tensorflow | Pyspark | Cnn,,1 week ago,,https://www.naukri.com/job-listings-machine-learning-engineer-aiml-engineer-data-scientist-mi-engineer-burgeon-it-services-hyderabad-chennai-bengaluru-7-to-12-years-260526017004,2026-06-04T15:59:58.892675
Naukri,machine learning engineer,Artificial Intelligence and Machine Learning Engineer (R&D),Litmus7 Systems Consulting,2-6 Yrs,,,,,Thiruvananthapuram,Artificial Intelligence | Machine Learning | Cnn | Rnn | Large Language Model | Natural Language Processing | Neural Networks | Reinforcement Learning,,1 day ago,3.6,https://www.naukri.com/job-listings-artificial-intelligence-and-machine-learning-engineer-r-d-litmus7-systems-consulting-thiruvananthapuram-2-to-6-years-030626029306,2026-06-04T15:59:58.893056
Naukri,machine learning engineer,Principal Machine Learning Engineer,Red Hat,2-6 Yrs,,,,,Bengaluru,Machine Learning | Open Source | C | Red Hat | Data Structures | Ai | Pytorch | Design,,5 days ago,4.3,https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-2-to-6-years-290526921019,2026-06-04T15:59:58.893440
Naukri,machine learning engineer,Machine Learning Engineer,Jforce Solutions,3-8 Yrs,,,,,Mumbai,Computer science | Training | Usage | data science | Artificial Intelligence | Machine learning | Deployment | Natural language processing,,2 days ago,2.3,https://www.naukri.com/job-listings-machine-learning-engineer-jforce-solutions-mumbai-3-to-8-years-020626501543,2026-06-04T15:59:58.893823
Naukri,machine learning engineer,Immediate Opportunity For Machine Learning Engineer,Trigyn Technologies,3-8 Yrs,,,,,Remote,Deep Learning | Cloud Deployment | Artificial Intelligence | Natural Language Processing | Api Integration | Machine Learning | Languages | Intelligence,,6 days ago,3.7,https://www.naukri.com/job-listings-immediate-opportunity-for-machine-learning-engineer-trigyn-technologies-mumbai-all-areas-3-to-8-years-290526007225,2026-06-04T15:59:58.894204
Naukri,machine learning engineer,"Principal Machine Learning Engineer, Document AI Data",Abbyy,10-15 Yrs,,,,,Bengaluru,Training | Automation | Diversity and Inclusion | Machine learning | Technical leadership | Wellness | Technical Lead | Data quality,,1 week ago,2.8,https://www.naukri.com/job-listings-principal-machine-learning-engineer-document-ai-data-abbyy-bengaluru-10-to-15-years-250526502972,2026-06-04T15:59:58.894587
Naukri,machine learning engineer,"Principal Machine Learning Engineer-AgenticAI, GenAi/LLM",Red Hat,5-10 Yrs,,,,,Bengaluru,Llm | Golang | Airflow | Tensorflow | Compliance | Alerting | Feature Engineering | Sre,,5 days ago,4.3,https://www.naukri.com/job-listings-principal-machine-learning-engineer-agenticai-genai-llm-red-hat-india-pvt-ltd-bengaluru-5-to-10-years-290526921020,2026-06-04T15:59:58.894974
Naukri,machine learning engineer,AI/Machine Learning Engineer,Apple,4-9 Yrs,,,,,Bengaluru,Training | analytics reporting | deep learning | Retail | data services | data science | Machine learning | Infrastructure,,3+ weeks ago,4.3,https://www.naukri.com/job-listings-ai-machine-learning-engineer-apple-india-pvt-ltd-bengaluru-4-to-9-years-200326500889,2026-06-04T16:00:21.094960
Naukri,machine learning engineer,"Staff Engineer, Machine Learning, Gen AI",Nagarro,5-8 Yrs,,,,,"Hybrid - Bengaluru, Mumbai (All Areas)",Generative Ai | Retrieval Augmented Generation | Machine Learning | Gen | Generation | Machine | Artificial Intelligence,,1 day ago,3.9,https://www.naukri.com/job-listings-staff-engineer-machine-learning-gen-ai-nagarro-bengaluru-mumbai-all-areas-5-to-8-years-080126020675,2026-06-04T16:00:21.095354
Naukri,machine learning engineer,"Machine Learning Engineer, Apple Intelligence",Apple,4-12 Yrs,,,,,Bengaluru,Training | Product engineering | Focus | Machine learning | Architectural design | Programming | Deployment | Natural language processing,,3+ weeks ago,4.3,https://www.naukri.com/job-listings-machine-learning-engineer-apple-intelligence-apple-india-pvt-ltd-bengaluru-4-to-12-years-130226502590,2026-06-04T16:00:21.095747
Naukri,machine learning engineer,Data Scientist/ Machine Learning Engineer,Hitachi Energy,5-8 Yrs,,,,,Bengaluru,Usage | Neural networks | Focus | Machine learning | Programming | Transformers | Natural language processing | data privacy,,3+ weeks ago,4.0,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-hitachi-energy-bengaluru-5-to-8-years-010526502483,2026-06-04T16:00:21.096152
Naukri,machine learning engineer,Machine Learning Physical Design Engineer,Google,4-9 Yrs,,,,,Bengaluru,Logistic regression | Chip design | Neural networks | Artificial Intelligence | CAD | Machine learning | Physical verification | Data structures,,3+ weeks ago,4.4,https://www.naukri.com/job-listings-machine-learning-physical-design-engineer-google-india-private-limited-bengaluru-4-to-9-years-090725503781,2026-06-04T16:00:21.096535
Naukri,machine learning engineer,Machine Learning Engineer,Ltimindtree,6-11 Yrs,,,,,"Hybrid - Kolkata, Hyderabad, Bengaluru",Machine Learning | Artificial Intelligence | Ml | Intelligence | Machine,,Few hours ago,3.6,https://www.naukri.com/job-listings-machine-learning-engineer-ltimindtree-kolkata-hyderabad-bengaluru-6-to-11-years-040626015631,2026-06-04T16:00:21.096893
Naukri,machine learning engineer,Machine Learning Engineer,Valuelabs,3-7 Yrs,,,,,Hyderabad,Pytorch | Tensorflow | Xgboost | Artificial Intelligence | Natural Language Processing | Machine Learning | Deep Learning | Scikit-Learn,,1 day ago,3.4,https://www.naukri.com/job-listings-machine-learning-engineer-valuelabs-hyderabad-3-to-7-years-030626034363,2026-06-04T16:00:21.097319
Naukri,machine learning engineer,Machine Learning Engineer-Digital Twin,Capgemini,2-5 Yrs,,,,,Chennai,Machine Learning | Tensorflow | Generative Ai | Use Cases | Feature Engineering | Ai | Simulation Tools | Forecasting,,1 day ago,3.6,https://www.naukri.com/job-listings-machine-learning-engineer-digital-twin-capgemini-technology-services-india-limited-chennai-2-to-5-years-020626924821,2026-06-04T16:00:21.097718
Naukri,machine learning engineer,Artificial Intelligence Engineer & Machine Learning Engineer,Wappnet Systems,3-8 Yrs,,,,,Ahmedabad,Automation | Manager Quality Assurance | Prototype | GCP | Analytical | Machine learning | Outsourcing | SQL,,1 day ago,4.2,https://www.naukri.com/job-listings-artificial-intelligence-engineer-machine-learning-engineer-wappnet-systems-ahmedabad-3-to-8-years-030626502500,2026-06-04T16:00:21.098107
Naukri,machine learning engineer,Machine Learning Engineer(Computer Vision),Sarvayana Sansar Industries,2-7 Yrs,,,,,Hybrid - Bengaluru,YOLO v5 v7 v8 | Computer Vision | Tensorflow | Label Studio | Horovod | PyTorch DDP | X3D | AUROC,,Few hours ago,,https://www.naukri.com/job-listings-machine-learning-engineer-computer-vision-sarvayana-sansar-industries-bengaluru-2-to-7-years-040626010535,2026-06-04T16:00:21.098537
Naukri,machine learning engineer,Machine Learning Engineer ( RAG & Generative AI),Experis,5-10 Yrs,,,,,"Hyderabad, Pune, Bengaluru",LLM | SQL | Vector Database | RAG | Python | Retrieval | Azure | Generative AI,,Few hours ago,,https://www.naukri.com/job-listings-machine-learning-engineer-rag-generative-ai-experis-hyderabad-pune-bengaluru-5-to-10-years-040626018929,2026-06-04T16:00:21.098905
Naukri,machine learning engineer,Principal Machine Learning Engineer,Amgen Inc,10-15 Yrs,,,,,Hyderabad,compliance | python | github | ai | llm | machine learning | docker | ai engineer,,1 day ago,2.8,https://www.naukri.com/job-listings-principal-machine-learning-engineer-amgen-inc-hyderabad-10-to-15-years-030626914556,2026-06-04T16:00:21.099289
Naukri,machine learning engineer,Machine Learning Engineer,Wipro,6-10 Yrs,,,,,Bengaluru,Artificial Intelligence | Machine Learning | Python | Data Engineering | Aiml | Ci/Cd | Machine Learning Engineer | Al,,1 day ago,,https://www.naukri.com/job-listings-machine-learning-engineer-naukri-e-hire-campaign-bengaluru-6-to-10-years-030626019643,2026-06-04T16:00:21.099687
Naukri,machine learning engineer,"Machine Learning Engineer,AIML Engineer,Data Scientist,MI Engineer",Burgeon IT Services,7-12 Yrs,,,,,"Hybrid - Hyderabad, Chennai, Bengaluru",LLMs | Machine Learning | Deep Learning | Large Language Model | Python | Tensorflow | Pyspark | Cnn,,1 week ago,,https://www.naukri.com/job-listings-machine-learning-engineer-aiml-engineer-data-scientist-mi-engineer-burgeon-it-services-hyderabad-chennai-bengaluru-7-to-12-years-260526017004,2026-06-04T16:00:21.100089
Naukri,machine learning engineer,Artificial Intelligence and Machine Learning Engineer (R&D),Litmus7 Systems Consulting,2-6 Yrs,,,,,Thiruvananthapuram,Artificial Intelligence | Machine Learning | Cnn | Rnn | Large Language Model | Natural Language Processing | Neural Networks | Reinforcement Learning,,1 day ago,3.6,https://www.naukri.com/job-listings-artificial-intelligence-and-machine-learning-engineer-r-d-litmus7-systems-consulting-thiruvananthapuram-2-to-6-years-030626029306,2026-06-04T16:00:21.100471
Naukri,machine learning engineer,Principal Machine Learning Engineer,Red Hat,2-6 Yrs,,,,,Bengaluru,Machine Learning | Open Source | C | Red Hat | Data Structures | Ai | Pytorch | Design,,5 days ago,4.3,https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-2-to-6-years-290526921019,2026-06-04T16:00:21.100856
Naukri,machine learning engineer,Machine Learning Engineer,Jforce Solutions,3-8 Yrs,,,,,Mumbai,Computer science | Training | Usage | data science | Artificial Intelligence | Machine learning | Deployment | Natural language processing,,2 days ago,2.3,https://www.naukri.com/job-listings-machine-learning-engineer-jforce-solutions-mumbai-3-to-8-years-020626501543,2026-06-04T16:00:21.101240
Naukri,machine learning engineer,Immediate Opportunity For Machine Learning Engineer,Trigyn Technologies,3-8 Yrs,,,,,Remote,Deep Learning | Cloud Deployment | Artificial Intelligence | Natural Language Processing | Api Integration | Machine Learning | Languages | Intelligence,,6 days ago,3.7,https://www.naukri.com/job-listings-immediate-opportunity-for-machine-learning-engineer-trigyn-technologies-mumbai-all-areas-3-to-8-years-290526007225,2026-06-04T16:00:21.101622
Naukri,machine learning engineer,"Principal Machine Learning Engineer, Document AI Data",Abbyy,10-15 Yrs,,,,,Bengaluru,Training | Automation | Diversity and Inclusion | Machine learning | Technical leadership | Wellness | Technical Lead | Data quality,,1 week ago,2.8,https://www.naukri.com/job-listings-principal-machine-learning-engineer-document-ai-data-abbyy-bengaluru-10-to-15-years-250526502972,2026-06-04T16:00:21.102004
Naukri,machine learning engineer,"Principal Machine Learning Engineer-AgenticAI, GenAi/LLM",Red Hat,5-10 Yrs,,,,,Bengaluru,Llm | Golang | Airflow | Tensorflow | Compliance | Alerting | Feature Engineering | Sre,,5 days ago,4.3,https://www.naukri.com/job-listings-principal-machine-learning-engineer-agenticai-genai-llm-red-hat-india-pvt-ltd-bengaluru-5-to-10-years-290526921020,2026-06-04T16:00:21.102392
Naukri,machine learning engineer,AI/Machine Learning Engineer,Apple,4-9 Yrs,,,,,Bengaluru,Training | analytics reporting | deep learning | Retail | data services | data science | Machine learning | Infrastructure,,3+ weeks ago,4.3,https://www.naukri.com/job-listings-ai-machine-learning-engineer-apple-india-pvt-ltd-bengaluru-4-to-9-years-200326500889,2026-06-04T16:00:43.173590
Naukri,machine learning engineer,"Staff Engineer, Machine Learning, Gen AI",Nagarro,5-8 Yrs,,,,,"Hybrid - Bengaluru, Mumbai (All Areas)",Generative Ai | Retrieval Augmented Generation | Machine Learning | Gen | Generation | Machine | Artificial Intelligence,,1 day ago,3.9,https://www.naukri.com/job-listings-staff-engineer-machine-learning-gen-ai-nagarro-bengaluru-mumbai-all-areas-5-to-8-years-080126020675,2026-06-04T16:00:43.174013
Naukri,machine learning engineer,"Machine Learning Engineer, Apple Intelligence",Apple,4-12 Yrs,,,,,Bengaluru,Training | Product engineering | Focus | Machine learning | Architectural design | Programming | Deployment | Natural language processing,,3+ weeks ago,4.3,https://www.naukri.com/job-listings-machine-learning-engineer-apple-intelligence-apple-india-pvt-ltd-bengaluru-4-to-12-years-130226502590,2026-06-04T16:00:43.174410
Naukri,machine learning engineer,Data Scientist/ Machine Learning Engineer,Hitachi Energy,5-8 Yrs,,,,,Bengaluru,Usage | Neural networks | Focus | Machine learning | Programming | Transformers | Natural language processing | data privacy,,3+ weeks ago,4.0,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-hitachi-energy-bengaluru-5-to-8-years-010526502483,2026-06-04T16:00:43.174794
